,Order_id,Product,Quantity,Price,Ordar_date,Purchase_address,Total
252,295900,AA Batteries (4-pack),1,3.84,12/27/19 18:56,"283 Washington St, Boston, MA 02215",3.84
253,295901,20in Monitor,1,109.99,12/05/19 20:02,"67 12th St, San Francisco, CA 94016",109.99
254,295902,AA Batteries (4-pack),2,3.84,12/26/19 21:54,"160 Maple St, Austin, TX 73301",7.68
255,295903,AA Batteries (4-pack),1,3.84,12/21/19 13:40,"337 12th St, Dallas, TX 75001",3.84
256,295904,Wired Headphones,1,11.99,12/19/19 17:30,"647 Wilson St, Atlanta, GA 30301",11.99
257,295905,AA Batteries (4-pack),2,3.84,12/06/19 23:48,"345 Walnut St, Los Angeles, CA 90001",7.68
258,295906,27in FHD Monitor,1,149.99,12/11/19 20:55,"773 7th St, Atlanta, GA 30301",149.99
259,295907,AA Batteries (4-pack),2,3.84,12/18/19 08:43,"672 Dogwood St, Austin, TX 73301",7.68
260,295908,20in Monitor,1,109.99,12/17/19 10:28,"342 Adams St, New York City, NY 10001",109.99
261,295909,AA Batteries (4-pack),1,3.84,12/27/19 17:29,"360 Wilson St, Boston, MA 02215",3.84
262,295910,Lightning Charging Cable,1,14.95,12/27/19 22:46,"6 Wilson St, Seattle, WA 98101",14.95
263,295911,Apple Airpods Headphones,1,150.0,12/10/19 22:14,"152 Spruce St, Los Angeles, CA 90001",150.0
264,295912,AA Batteries (4-pack),1,3.84,12/01/19 13:53,"282 Lincoln St, San Francisco, CA 94016",3.84
265,295913,Apple Airpods Headphones,1,150.0,12/07/19 08:42,"13 Pine St, New York City, NY 10001",150.0
266,295914,AAA Batteries (4-pack),1,2.99,12/13/19 13:48,"413 Center St, Austin, TX 73301",2.99
267,295915,Google Phone,1,600.0,12/23/19 19:04,"535 Meadow St, New York City, NY 10001",600.0
268,295916,Lightning Charging Cable,1,14.95,12/02/19 11:58,"965 Willow St, Atlanta, GA 30301",14.95
269,295917,27in FHD Monitor,1,149.99,12/16/19 12:57,"569 2nd St, San Francisco, CA 94016",149.99
270,295918,AA Batteries (4-pack),1,3.84,12/10/19 07:01,"92 River St, New York City, NY 10001",3.84
271,295918,AAA Batteries (4-pack),1,2.99,12/10/19 07:01,"92 River St, New York City, NY 10001",2.99
272,295919,Bose SoundSport Headphones,1,99.99,12/19/19 20:46,"478 Maple St, San Francisco, CA 94016",99.99
273,295920,27in 4K Gaming Monitor,1,389.99,12/01/19 19:49,"344 6th St, New York City, NY 10001",389.99
274,295921,27in FHD Monitor,1,149.99,12/16/19 11:09,"425 Main St, Los Angeles, CA 90001",149.99
275,295922,Bose SoundSport Headphones,1,99.99,12/12/19 19:53,"676 Hickory St, Portland, OR 97035",99.99
276,295923,Lightning Charging Cable,1,14.95,12/21/19 13:41,"968 8th St, Austin, TX 73301",14.95
277,295924,Wired Headphones,1,11.99,12/13/19 10:53,"170 Hickory St, Seattle, WA 98101",11.99
278,295925,AA Batteries (4-pack),1,3.84,12/23/19 10:01,"554 Cedar St, Dallas, TX 75001",3.84
279,295926,Lightning Charging Cable,1,14.95,12/21/19 20:31,"372 Ridge St, San Francisco, CA 94016",14.95
280,295927,Wired Headphones,1,11.99,12/16/19 08:14,"626 Walnut St, San Francisco, CA 94016",11.99
281,295928,AAA Batteries (4-pack),1,2.99,12/25/19 12:08,"683 Forest St, Boston, MA 02215",2.99
282,295929,Apple Airpods Headphones,1,150.0,12/25/19 19:18,"538 6th St, Portland, OR 97035",150.0
283,295930,Wired Headphones,1,11.99,12/10/19 19:57,"774 Washington St, Atlanta, GA 30301",11.99
284,295931,Bose SoundSport Headphones,1,99.99,12/16/19 22:01,"142 Madison St, San Francisco, CA 94016",99.99
285,295932,Apple Airpods Headphones,1,150.0,12/19/19 10:28,"663 Spruce St, New York City, NY 10001",150.0
286,295932,Bose SoundSport Headphones,1,99.99,12/19/19 10:28,"663 Spruce St, New York City, NY 10001",99.99
287,295933,AAA Batteries (4-pack),1,2.99,12/16/19 22:44,"19 Maple St, New York City, NY 10001",2.99
288,295934,27in 4K Gaming Monitor,1,389.99,12/01/19 14:56,"760 Ridge St, Atlanta, GA 30301",389.99
289,295935,AA Batteries (4-pack),1,3.84,12/10/19 14:32,"606 Lakeview St, San Francisco, CA 94016",3.84
290,295936,AAA Batteries (4-pack),1,2.99,12/23/19 10:08,"283 Highland St, Seattle, WA 98101",2.99
291,295937,Lightning Charging Cable,1,14.95,12/26/19 23:17,"282 Willow St, Seattle, WA 98101",14.95
292,295938,Lightning Charging Cable,1,14.95,12/08/19 08:11,"679 Hickory St, Austin, TX 73301",14.95
293,295939,AA Batteries (4-pack),1,3.84,12/08/19 20:10,"799 Lakeview St, New York City, NY 10001",3.84
294,295940,Wired Headphones,1,11.99,12/07/19 08:48,"441 12th St, Los Angeles, CA 90001",11.99
295,295941,ThinkPad Laptop,1,999.99,12/31/19 16:24,"64 Dogwood St, Portland, OR 97035",999.99
296,295942,Google Phone,1,600.0,12/30/19 19:21,"150 North St, Boston, MA 02215",600.0
297,295943,AAA Batteries (4-pack),3,2.99,12/04/19 13:32,"701 Sunset St, Dallas, TX 75001",8.97
298,295944,27in 4K Gaming Monitor,1,389.99,12/29/19 17:04,"175 Main St, San Francisco, CA 94016",389.99
299,295945,Wired Headphones,1,11.99,12/06/19 10:20,"207 Sunset St, Austin, TX 73301",11.99
300,295946,20in Monitor,1,109.99,12/09/19 11:44,"970 Lincoln St, Portland, OR 97035",109.99
301,295947,AA Batteries (4-pack),1,3.84,12/29/19 20:09,"441 6th St, Austin, TX 73301",3.84
302,295948,Macbook Pro Laptop,1,1700.0,12/17/19 21:08,"863 West St, San Francisco, CA 94016",1700.0
303,295949,Bose SoundSport Headphones,1,99.99,12/17/19 15:29,"603 River St, Los Angeles, CA 90001",99.99
304,295950,AA Batteries (4-pack),1,3.84,12/31/19 09:15,"789 14th St, Boston, MA 02215",3.84
305,295951,Lightning Charging Cable,1,14.95,12/02/19 10:25,"349 North St, Dallas, TX 75001",14.95
306,295952,USB-C Charging Cable,1,11.95,12/23/19 12:55,"403 Dogwood St, Seattle, WA 98101",11.95
307,295952,Flatscreen TV,1,300.0,12/23/19 12:55,"403 Dogwood St, Seattle, WA 98101",300.0
308,295953,Flatscreen TV,1,300.0,12/24/19 17:03,"559 Church St, Dallas, TX 75001",300.0
309,295954,27in FHD Monitor,1,149.99,12/29/19 18:56,"321 River St, Boston, MA 02215",149.99
310,295955,USB-C Charging Cable,1,11.95,12/30/19 16:25,"357 Hickory St, Boston, MA 02215",11.95
311,295956,AAA Batteries (4-pack),1,2.99,12/18/19 19:17,"793 Adams St, Boston, MA 02215",2.99
312,295957,Lightning Charging Cable,1,14.95,12/27/19 16:15,"356 12th St, Los Angeles, CA 90001",14.95
313,295958,AAA Batteries (4-pack),1,2.99,12/04/19 18:36,"485 4th St, Boston, MA 02215",2.99
314,295959,AAA Batteries (4-pack),2,2.99,12/27/19 20:53,"198 13th St, Atlanta, GA 30301",5.98
315,295960,AA Batteries (4-pack),1,3.84,12/21/19 19:35,"397 Forest St, San Francisco, CA 94016",3.84
316,295961,AA Batteries (4-pack),2,3.84,12/16/19 13:13,"229 Park St, Austin, TX 73301",7.68
317,295962,20in Monitor,1,109.99,12/25/19 16:15,"668 14th St, San Francisco, CA 94016",109.99
318,295963,Macbook Pro Laptop,1,1700.0,12/08/19 10:21,"556 11th St, Austin, TX 73301",1700.0
319,295964,Bose SoundSport Headphones,1,99.99,12/03/19 21:52,"950 1st St, Los Angeles, CA 90001",99.99
320,295965,iPhone,1,700.0,12/17/19 10:51,"514 Ridge St, Dallas, TX 75001",700.0
321,295966,Lightning Charging Cable,1,14.95,12/17/19 19:42,"233 North St, San Francisco, CA 94016",14.95
322,295967,AAA Batteries (4-pack),2,2.99,12/12/19 10:09,"283 South St, Los Angeles, CA 90001",5.98
323,295968,AA Batteries (4-pack),1,3.84,12/05/19 13:18,"720 Center St, New York City, NY 10001",3.84
324,295969,USB-C Charging Cable,1,11.95,12/10/19 11:08,"646 Elm St, Boston, MA 02215",11.95
325,295970,AA Batteries (4-pack),1,3.84,12/03/19 23:08,"414 Adams St, Boston, MA 02215",3.84
326,295971,AA Batteries (4-pack),2,3.84,12/30/19 16:45,"10 Adams St, Los Angeles, CA 90001",7.68
327,295972,USB-C Charging Cable,1,11.95,12/12/19 11:54,"340 1st St, Los Angeles, CA 90001",11.95
328,295973,AA Batteries (4-pack),1,3.84,12/07/19 02:15,"597 Center St, New York City, NY 10001",3.84
329,295974,USB-C Charging Cable,1,11.95,12/15/19 20:57,"570 Cherry St, San Francisco, CA 94016",11.95
330,295975,USB-C Charging Cable,1,11.95,12/14/19 10:01,"716 Hickory St, San Francisco, CA 94016",11.95
331,295976,Bose SoundSport Headphones,1,99.99,12/30/19 13:20,"981 7th St, Dallas, TX 75001",99.99
332,295977,Wired Headphones,1,11.99,12/09/19 17:50,"141 West St, Boston, MA 02215",11.99
333,295978,27in FHD Monitor,1,149.99,12/10/19 08:08,"293 7th St, Boston, MA 02215",149.99
334,295979,Bose SoundSport Headphones,1,99.99,12/28/19 20:33,"356 Lake St, Los Angeles, CA 90001",99.99
335,295980,27in 4K Gaming Monitor,1,389.99,12/19/19 10:53,"934 2nd St, Boston, MA 02215",389.99
336,295981,Lightning Charging Cable,1,14.95,12/27/19 20:27,"321 Hill St, San Francisco, CA 94016",14.95
337,295982,Vareebadd Phone,1,400.0,12/28/19 07:11,"3 11th St, Los Angeles, CA 90001",400.0
338,295983,AA Batteries (4-pack),3,3.84,12/06/19 10:46,"782 5th St, Los Angeles, CA 90001",11.52
339,295984,Lightning Charging Cable,1,14.95,12/11/19 22:21,"2 6th St, New York City, NY 10001",14.95
340,295985,Lightning Charging Cable,1,14.95,12/10/19 12:56,"269 2nd St, San Francisco, CA 94016",14.95
341,295986,USB-C Charging Cable,1,11.95,12/18/19 01:34,"996 Meadow St, San Francisco, CA 94016",11.95
342,295987,34in Ultrawide Monitor,1,379.99,12/06/19 19:07,"351 9th St, San Francisco, CA 94016",379.99
343,295988,AA Batteries (4-pack),1,3.84,12/28/19 11:34,"351 Lake St, Austin, TX 73301",3.84
344,295989,Lightning Charging Cable,1,14.95,12/16/19 14:01,"872 Johnson St, Boston, MA 02215",14.95
345,295990,ThinkPad Laptop,1,999.99,12/16/19 22:08,"192 Chestnut St, Seattle, WA 98101",999.99
346,295991,iPhone,1,700.0,12/15/19 20:16,"857 Center St, Boston, MA 02215",700.0
347,295991,Lightning Charging Cable,1,14.95,12/15/19 20:16,"857 Center St, Boston, MA 02215",14.95
348,295992,iPhone,1,700.0,12/02/19 06:33,"511 Main St, Los Angeles, CA 90001",700.0
349,295993,AAA Batteries (4-pack),2,2.99,12/21/19 12:28,"106 Ridge St, New York City, NY 10001",5.98
350,295994,Lightning Charging Cable,1,14.95,12/17/19 18:21,"34 River St, San Francisco, CA 94016",14.95
351,295995,27in 4K Gaming Monitor,1,389.99,12/12/19 17:30,"968 Meadow St, Boston, MA 02215",389.99
352,295996,Bose SoundSport Headphones,1,99.99,12/15/19 22:57,"286 7th St, Austin, TX 73301",99.99
353,295997,Apple Airpods Headphones,1,150.0,12/09/19 07:45,"973 Pine St, Boston, MA 02215",150.0
354,295998,AAA Batteries (4-pack),2,2.99,12/14/19 10:07,"771 Cedar St, Austin, TX 73301",5.98
355,295999,Flatscreen TV,1,300.0,12/27/19 13:36,"884 Main St, Boston, MA 02215",300.0
356,296000,USB-C Charging Cable,1,11.95,12/05/19 18:35,"916 Cherry St, Boston, MA 02215",11.95
357,296001,Wired Headphones,1,11.99,12/18/19 15:44,"379 Madison St, San Francisco, CA 94016",11.99
358,296002,AAA Batteries (4-pack),2,2.99,12/19/19 11:08,"543 Chestnut St, San Francisco, CA 94016",5.98
359,296003,USB-C Charging Cable,1,11.95,12/23/19 05:57,"827 Center St, Los Angeles, CA 90001",11.95
360,296004,Apple Airpods Headphones,1,150.0,12/02/19 19:03,"660 Willow St, Seattle, WA 98101",150.0
361,296005,AAA Batteries (4-pack),2,2.99,12/27/19 19:39,"503 Highland St, Boston, MA 02215",5.98
362,296006,USB-C Charging Cable,1,11.95,12/10/19 18:09,"620 Main St, San Francisco, CA 94016",11.95
363,296007,Lightning Charging Cable,1,14.95,12/25/19 00:35,"267 North St, Seattle, WA 98101",14.95
364,296008,Google Phone,1,600.0,12/06/19 13:18,"616 10th St, Seattle, WA 98101",600.0
365,296009,USB-C Charging Cable,1,11.95,12/16/19 09:13,"389 Jefferson St, Seattle, WA 98101",11.95
366,296010,27in 4K Gaming Monitor,1,389.99,12/13/19 13:00,"311 Spruce St, Boston, MA 02215",389.99
367,296011,27in 4K Gaming Monitor,1,389.99,12/03/19 23:30,"764 Jefferson St, Portland, OR 97035",389.99
368,296012,iPhone,1,700.0,12/15/19 18:43,"689 Pine St, Seattle, WA 98101",700.0
369,296013,AAA Batteries (4-pack),1,2.99,12/07/19 11:08,"369 Park St, Los Angeles, CA 90001",2.99
370,296014,AAA Batteries (4-pack),1,2.99,12/15/19 19:54,"43 8th St, Portland, OR 97035",2.99
371,296015,Lightning Charging Cable,2,14.95,12/30/19 04:17,"902 1st St, Austin, TX 73301",29.9
372,296016,Bose SoundSport Headphones,1,99.99,12/16/19 17:09,"543 Spruce St, New York City, NY 10001",99.99
373,296017,USB-C Charging Cable,1,11.95,12/30/19 12:10,"374 Maple St, Boston, MA 02215",11.95
374,296018,AAA Batteries (4-pack),2,2.99,12/28/19 07:14,"305 Dogwood St, Portland, ME 04101",5.98
375,296019,Bose SoundSport Headphones,1,99.99,12/14/19 19:26,"600 Willow St, Austin, TX 73301",99.99
376,296020,34in Ultrawide Monitor,1,379.99,12/25/19 23:36,"533 Chestnut St, San Francisco, CA 94016",379.99
377,296021,Wired Headphones,1,11.99,12/25/19 12:49,"581 North St, Portland, OR 97035",11.99
378,296022,Wired Headphones,1,11.99,12/06/19 19:25,"526 1st St, Boston, MA 02215",11.99
379,296023,20in Monitor,1,109.99,12/11/19 11:52,"699 Walnut St, Los Angeles, CA 90001",109.99
380,296024,AA Batteries (4-pack),2,3.84,12/12/19 12:10,"524 Jefferson St, San Francisco, CA 94016",7.68
381,296025,AA Batteries (4-pack),2,3.84,12/03/19 03:34,"721 14th St, Atlanta, GA 30301",7.68
382,296026,Apple Airpods Headphones,1,150.0,12/05/19 09:59,"937 Highland St, San Francisco, CA 94016",150.0
383,296027,AAA Batteries (4-pack),3,2.99,12/20/19 06:27,"577 10th St, Los Angeles, CA 90001",8.97
384,296028,Vareebadd Phone,1,400.0,12/04/19 18:45,"216 Maple St, Los Angeles, CA 90001",400.0
385,296029,27in 4K Gaming Monitor,1,389.99,12/30/19 20:43,"347 Meadow St, Dallas, TX 75001",389.99
386,296030,Macbook Pro Laptop,1,1700.0,12/24/19 12:31,"698 4th St, Portland, OR 97035",1700.0
387,296031,Google Phone,1,600.0,12/18/19 20:40,"815 Pine St, Seattle, WA 98101",600.0
388,296032,Bose SoundSport Headphones,1,99.99,12/20/19 14:37,"54 13th St, Los Angeles, CA 90001",99.99
389,296033,27in FHD Monitor,1,149.99,12/03/19 17:58,"920 2nd St, New York City, NY 10001",149.99
390,296034,Google Phone,1,600.0,12/18/19 18:43,"844 Forest St, Dallas, TX 75001",600.0
391,296035,Lightning Charging Cable,1,14.95,12/25/19 19:16,"864 Lake St, Boston, MA 02215",14.95
392,296036,Wired Headphones,1,11.99,12/12/19 00:02,"887 Walnut St, San Francisco, CA 94016",11.99
393,296037,AA Batteries (4-pack),1,3.84,12/23/19 10:13,"744 7th St, Dallas, TX 75001",3.84
394,296038,Bose SoundSport Headphones,1,99.99,12/07/19 20:08,"170 8th St, Dallas, TX 75001",99.99
395,296039,Wired Headphones,1,11.99,12/11/19 13:16,"856 Madison St, Los Angeles, CA 90001",11.99
396,296040,27in FHD Monitor,1,149.99,12/25/19 16:30,"794 West St, Atlanta, GA 30301",149.99
397,296041,Flatscreen TV,1,300.0,12/27/19 19:49,"495 6th St, San Francisco, CA 94016",300.0
398,296042,27in FHD Monitor,1,149.99,12/13/19 16:29,"830 11th St, Boston, MA 02215",149.99
399,296043,Lightning Charging Cable,1,14.95,12/05/19 18:46,"776 Johnson St, Atlanta, GA 30301",14.95
400,296044,AA Batteries (4-pack),3,3.84,12/26/19 16:50,"74 1st St, New York City, NY 10001",11.52
401,296045,34in Ultrawide Monitor,1,379.99,12/22/19 07:03,"262 Elm St, New York City, NY 10001",379.99
402,296046,USB-C Charging Cable,1,11.95,12/15/19 11:59,"319 Lake St, San Francisco, CA 94016",11.95
403,296047,AAA Batteries (4-pack),2,2.99,12/02/19 18:09,"433 4th St, Los Angeles, CA 90001",5.98
404,296048,AAA Batteries (4-pack),2,2.99,12/07/19 14:03,"441 Meadow St, Dallas, TX 75001",5.98
405,296049,27in FHD Monitor,1,149.99,12/12/19 15:16,"779 Adams St, Atlanta, GA 30301",149.99
406,296050,USB-C Charging Cable,1,11.95,12/25/19 19:32,"571 Lake St, New York City, NY 10001",11.95
407,296051,Wired Headphones,2,11.99,12/15/19 14:18,"796 6th St, New York City, NY 10001",23.98
408,296052,Apple Airpods Headphones,1,150.0,12/08/19 18:59,"349 Maple St, San Francisco, CA 94016",150.0
409,296053,34in Ultrawide Monitor,1,379.99,12/05/19 18:59,"538 8th St, Boston, MA 02215",379.99
410,296054,ThinkPad Laptop,1,999.99,12/03/19 11:12,"788 7th St, Portland, OR 97035",999.99
411,296055,Apple Airpods Headphones,1,150.0,12/25/19 04:56,"266 8th St, Austin, TX 73301",150.0
412,296056,Google Phone,1,600.0,12/12/19 21:06,"803 Highland St, Portland, OR 97035",600.0
413,296057,AAA Batteries (4-pack),1,2.99,12/05/19 12:41,"487 Willow St, Atlanta, GA 30301",2.99
414,296058,USB-C Charging Cable,1,11.95,12/27/19 15:09,"864 14th St, Boston, MA 02215",11.95
415,296059,USB-C Charging Cable,1,11.95,12/20/19 18:30,"998 North St, New York City, NY 10001",11.95
416,296060,iPhone,1,700.0,12/23/19 18:50,"951 Lakeview St, San Francisco, CA 94016",700.0
417,296061,Apple Airpods Headphones,1,150.0,12/09/19 20:45,"519 Hickory St, Los Angeles, CA 90001",150.0
418,296062,27in FHD Monitor,1,149.99,12/09/19 16:32,"48 Adams St, Boston, MA 02215",149.99
419,296063,Apple Airpods Headphones,1,150.0,12/13/19 08:35,"852 Wilson St, Boston, MA 02215",150.0
420,296064,USB-C Charging Cable,1,11.95,12/11/19 16:35,"370 Lakeview St, Atlanta, GA 30301",11.95
421,296065,Lightning Charging Cable,1,14.95,12/26/19 18:05,"80 Chestnut St, Los Angeles, CA 90001",14.95
422,296066,27in 4K Gaming Monitor,1,389.99,12/05/19 11:12,"243 Maple St, San Francisco, CA 94016",389.99
423,296067,Apple Airpods Headphones,1,150.0,12/29/19 06:21,"858 Hickory St, Boston, MA 02215",150.0
424,296068,Macbook Pro Laptop,1,1700.0,12/08/19 22:10,"897 Jackson St, San Francisco, CA 94016",1700.0
425,296069,AAA Batteries (4-pack),1,2.99,12/22/19 04:48,"465 Lakeview St, Portland, OR 97035",2.99
426,296070,Lightning Charging Cable,1,14.95,12/05/19 11:30,"181 Pine St, Seattle, WA 98101",14.95
427,296071,27in FHD Monitor,1,149.99,12/23/19 09:56,"926 Adams St, New York City, NY 10001",149.99
428,296072,USB-C Charging Cable,1,11.95,12/25/19 21:29,"271 Spruce St, Seattle, WA 98101",11.95
429,296073,Lightning Charging Cable,1,14.95,12/27/19 07:36,"774 Madison St, Atlanta, GA 30301",14.95
430,296074,Lightning Charging Cable,1,14.95,12/12/19 22:54,"115 Johnson St, Portland, OR 97035",14.95
431,296075,AAA Batteries (4-pack),1,2.99,12/11/19 12:47,"284 Jefferson St, Los Angeles, CA 90001",2.99
432,296076,Macbook Pro Laptop,1,1700.0,12/03/19 15:19,"679 Chestnut St, San Francisco, CA 94016",1700.0
433,296077,34in Ultrawide Monitor,1,379.99,12/27/19 09:09,"941 Park St, Los Angeles, CA 90001",379.99
434,296078,Flatscreen TV,1,300.0,12/27/19 14:09,"383 Church St, Seattle, WA 98101",300.0
435,296079,Wired Headphones,1,11.99,12/02/19 21:40,"964 Hill St, Atlanta, GA 30301",11.99
436,296080,USB-C Charging Cable,2,11.95,12/22/19 13:53,"805 North St, San Francisco, CA 94016",23.9
437,296081,Flatscreen TV,1,300.0,12/30/19 16:52,"970 Sunset St, Austin, TX 73301",300.0
438,296081,Flatscreen TV,1,300.0,12/30/19 16:52,"970 Sunset St, Austin, TX 73301",300.0
439,296082,27in 4K Gaming Monitor,1,389.99,12/21/19 08:38,"38 1st St, San Francisco, CA 94016",389.99
440,296083,iPhone,1,700.0,12/30/19 20:04,"354 Lakeview St, San Francisco, CA 94016",700.0
441,296084,27in 4K Gaming Monitor,1,389.99,12/05/19 14:04,"533 Hickory St, San Francisco, CA 94016",389.99
442,296085,Google Phone,1,600.0,12/24/19 17:25,"482 North St, New York City, NY 10001",600.0
443,296086,27in 4K Gaming Monitor,1,389.99,12/31/19 20:18,"305 Jefferson St, Austin, TX 73301",389.99
444,296087,AAA Batteries (4-pack),1,2.99,12/26/19 01:06,"654 Wilson St, San Francisco, CA 94016",2.99
445,296088,iPhone,1,700.0,12/16/19 20:32,"622 4th St, Boston, MA 02215",700.0
446,296089,Lightning Charging Cable,1,14.95,12/16/19 13:05,"949 North St, Portland, OR 97035",14.95
447,296090,USB-C Charging Cable,1,11.95,12/17/19 16:31,"965 13th St, Los Angeles, CA 90001",11.95
448,296091,Apple Airpods Headphones,1,150.0,12/28/19 21:43,"10 Maple St, Los Angeles, CA 90001",150.0
449,296092,34in Ultrawide Monitor,1,379.99,12/11/19 11:07,"546 Meadow St, Boston, MA 02215",379.99
450,296093,Wired Headphones,1,11.99,12/15/19 11:13,"693 10th St, San Francisco, CA 94016",11.99
451,296094,iPhone,1,700.0,12/04/19 01:44,"376 4th St, Atlanta, GA 30301",700.0
452,296095,AA Batteries (4-pack),2,3.84,12/06/19 18:05,"613 Forest St, Los Angeles, CA 90001",7.68
453,296096,Wired Headphones,2,11.99,12/14/19 12:43,"381 North St, Los Angeles, CA 90001",23.98
454,296097,27in FHD Monitor,1,149.99,12/12/19 15:49,"111 Adams St, San Francisco, CA 94016",149.99
455,296098,Apple Airpods Headphones,1,150.0,12/28/19 17:37,"126 7th St, Los Angeles, CA 90001",150.0
456,296099,AAA Batteries (4-pack),1,2.99,12/01/19 09:12,"376 11th St, Los Angeles, CA 90001",2.99
457,296100,Wired Headphones,1,11.99,12/27/19 10:05,"101 12th St, Seattle, WA 98101",11.99
